ItemID,Sentiment,Date & Time,Source,SentimentText
159,0,2014-11-19 16:35:26 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I think I'm starting to get sick... piglet flu?
160,0,2014-11-19 17:07:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I think imma have 2 take my dog 2 the vet.... 
161,0,2014-11-19 18:54:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I think the price of my skating lessons has gone up from £48 to £60!!  Won't be doing that this term then!
162,0,2014-11-19 19:11:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I think waayy to much
163,0,2014-11-19 20:45:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I thought I had kicked the insomnia bucket after doing so well and actually getting to bed before midnight the past few nights.
164,0,2014-11-19 21:07:40 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","- I thought I'd seen everything, until I saw EVERYTHING before my own eyes last night! I mean it, it really does break my heart sometimes "
165,0,2014-11-19 22:09:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", i thought the hills would be an hour long
166,0,2014-11-19 23:16:14 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", i try to fix things and all it does is make it worse. What else do i do.
167,0,2014-11-19 00:38:21 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","- I wake up, shower, eat...and go back to bed. I'm so tired all the time "
168,0,2014-11-19 01:16:02 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I wana be home but jbiz is gay  he's gay
169,0,2014-11-19 02:49:49 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I wanna curl up in a ball todayyy. Pack tonight. I leave day after tomorrow. This is NUTS.
170,0,2014-11-19 03:45:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I wanna get crunk with randoms again. Just not as bad. Lol
171,0,2014-11-19 04:44:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I wanna go home :0 fuck myself
172,0,2014-11-19 05:13:55 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I wanna pick up my Jimmy Choo shades. Post Offices should reeeeeeeally be open on Sun!
173,0,2014-11-19 06:11:31 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", i wanna recieve his messages 2 do it for me get on mine bed him and chit and put that i can get his shit you know my email and the pa ...
174,0,2014-11-19 07:52:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", i wanna record new material
175,0,2014-11-19 08:04:16 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I wanna use my swimsuit!!! 
176,0,2014-11-19 09:23:24 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I wanna watch transformers; Revenge of the fallen.. aw man. Seems soo good !
177,0,2014-11-19 10:49:31 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", i want a house
178,0,2014-11-19 11:40:21 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", Noone I know is on Twitter!!!
179,0,2014-11-19 12:15:29 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", noone wants to talk to me  lol
180,0,2014-11-19 13:09:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"," not even one single reply.what are people look for nowadays? anyway, changed my hosting to GDI, also attended the webinar, not bad..."
181,0,2014-11-19 14:08:34 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", not feelin well
182,0,2014-11-19 15:54:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", Not feeling good. But on the plus side im wii-fit ;)
183,0,2014-11-19 16:30:56 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"," I just saw a huge spider crawling on my wall, then it went behind my bed!!"
184,0,2014-11-19 17:50:36 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", i knew it you hated me all along &lt;/3
185,0,2014-11-19 18:50:55 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", not happy
186,0,2014-11-19 19:50:41 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", Not very well.
187,0,2014-11-19 20:48:39 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", nothing
188,0,2014-11-19 21:46:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", nothing to do alll dayyyyyyy.
189,0,2014-11-19 22:46:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", nothing with Lalalauren_ 1weikert 2hale 3.study 4morello 5hartley 6cardona 7lunch 8shongut
190,0,2014-11-19 23:41:49 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", now I have only 39 followers
191,0,2014-11-20 00:50:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", Now my ex-daycare clients claim that I owe them over $400 and are going to take things to the &D180+E193quot;next step&quot;. 
192,0,2014-11-20 01:44:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"," now that i kno is a lie, whateva :'("
193,0,2014-11-20 02:41:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", nuffin more eckkky that i cant take beside being disrespect is :O being ignore...blahhhhhhh
194,0,2014-11-20 03:33:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", nuggets out....
195,0,2014-11-20 03:22:54 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", Nuu supa stop that its not good fer your health
196,0,2014-11-20 04:11:02 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", nvm not double didgets someone on my followers was bad so i had to block them  sorry person
197,0,2014-11-20 05:08:15 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", odd i tried to call mitchel musso but it dosent work.... 
198,0,2014-11-20 05:52:35 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"," Of all the things I lost, I miss my Community Organizer degree the most."
199,0,2014-11-20 06:46:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", Off from work and no wifey...
200,0,2014-11-20 07:40:53 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"," oh dears, @Rainbow__Bright.  I'm so sorry to hear that."
201,0,2014-11-20 08:38:11 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", Oh great need to tidy my fucking room 
202,0,2014-11-20 08:57:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", oh I miss it
203,0,2014-11-20 09:05:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", Oh Lebron. Sex and the City will cure my sadness temporarily.
204,0,2014-11-20 09:21:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", oh nooo crying time..this part of the movie is so sad
205,0,2014-11-20 10:40:33 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ohh I need to sleeep but I can't uhhhh :@
206,0,2014-11-20 10:55:10 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ok i miss u too soph 
207,0,2014-11-20 11:04:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"," ok so I overreacted. My bad, I was in the wrong shit happens. Just wanna talk to you."
208,0,2014-11-20 11:29:38 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", okay have a good evening everybody.
209,0,2014-11-20 12:00:52 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", okay. Imy
210,0,2014-11-20 12:09:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", on the sad boat again why do I let shit like this happen
211,0,2014-11-20 13:44:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", on the way to work ...  didn'T noe that i have work today .... 
212,0,2014-11-20 14:52:27 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", one down. Two to get this shit right. ... Kenny any minute now.
213,0,2014-11-20 15:23:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", One little boy with ants in his pants and his shirt and his hair - Angry Ants - Lots
214,0,2014-11-20 16:48:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I wish things were different
215,0,2014-11-20 17:48:16 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", i woke up to a migraine/my sinuses acting up! Nooo..
216,0,2014-11-20 18:59:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"," I work at 930 the morning after crank mob. ill have to cut this one short too, total bummer"
217,0,2014-11-20 19:58:36 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I work until 945. I'm unhappy about that. Whatev. Avett bros is tomorrow night.
218,0,2014-11-20 20:13:10 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I would LOVE to ride the superman right now...
219,0,2014-11-20 21:43:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I. am. so. sorry.
220,0,2014-11-20 22:20:51 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", i´m soo sad .. i want somebody to love me to be a real gentalmen not like my last boyfriend i´mm soo sadd ... (L)
221,0,2014-11-20 23:40:42 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", Ian Crawford isn't with The Cab anymorrrrrrrree
222,0,2014-11-20 23:50:33 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I'D RATHER BE IN THE  BAHAMAS!
223,0,2014-11-20 00:50:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", idk if i should have said that
224,0,2014-11-20 01:44:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", idk what else to do
225,0,2014-11-20 02:41:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", ih had 110 followers and now ih hav 99 heyyy twitter
226,0,2014-11-20 03:33:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I'll miss this year so much. I love high school. Jamal is so freaking LUCKY! He gets 2 go drinking w/ Rob! I can't even drink at all! 
227,0,2014-11-20 03:22:54 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"," ill, so now school. you'd think i'd be happy because of that "
228,0,2014-11-20 04:11:02 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I'm a silly girl.
229,0,2014-11-20 05:08:15 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I'm all alone on ere peeps! Talk to meeee x http://myloc.me/484V
230,0,2014-11-20 05:52:35 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", i'm all alone on twitter!!
231,0,2014-11-20 06:46:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I'm all finished listening... I'm sorta considering giving it another play though. I might have missed a joke or two after all.
232,0,2014-11-20 07:40:53 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I'm being threat'ned to attend bw3 tonight!
233,0,2014-11-20 08:38:11 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", i'm bored ! w/e everything is gonna b fun later in da day ! bye bye world till later
234,0,2014-11-20 08:57:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", im bumped cause he cant go.
235,0,2014-11-20 09:05:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I'm finally home...but sad that AE is over....I MISS EVERYONE ;__;
236,0,2014-11-20 09:21:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", Im gna hate today. I already know.
237,0,2014-11-20 10:40:33 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", im goin' to sleep or watch tv . loveeupeople♥
238,0,2014-11-20 10:55:10 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", i'm gonna watch horton again with mum &amp; clo for some laughs.
239,0,2014-11-20 11:04:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", I'm having a homework fail right now. I wish I could stop time.
240,0,2014-11-20 11:29:38 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"," I'm having a shitty night too, ihope you feel better @StevenRayMorris"
241,0,2014-11-20 12:00:52 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>", im in a good mood despite the fact my lunch is being taken over by uni shittee!! Will have to do some after the View!!  bad times!
242,0,2014-11-20 12:09:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",- I'm in the boring bank. Some bloke has just asked about a cheque he 'sented' oh the joy of modern English. 
